%	Event	Role	http://www.bbc.co.uk/ontologies/asset/FlagImage	http://www.bbc.co.uk/ontologies/coreconcepts/Organisation	http://www.bbc.co.uk/ontologies/coreconcepts/Person	http://www.bbc.co.uk/ontologies/provenance/Ontology	http://www.bbc.co.uk/ontologies/sport/CompetesForRole	http://www.bbc.co.uk/ontologies/sport/Competition	http://www.bbc.co.uk/ontologies/sport/CompetitionType	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingGroup	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingOrganisation	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingRole	http://www.bbc.co.uk/ontologies/sport/DivisionalCompetition	http://www.bbc.co.uk/ontologies/sport/EventGender	http://www.bbc.co.uk/ontologies/sport/GoverningBody	http://www.bbc.co.uk/ontologies/sport/GroupCompetition	http://www.bbc.co.uk/ontologies/sport/Home	http://www.bbc.co.uk/ontologies/sport/KnockoutCompetition	http://www.bbc.co.uk/ontologies/sport/LeagueCompetition	http://www.bbc.co.uk/ontologies/sport/Match	http://www.bbc.co.uk/ontologies/sport/MedalCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineRecurringCompetition	http://www.bbc.co.uk/ontologies/sport/MultiRoundCompetition	http://www.bbc.co.uk/ontologies/sport/MultiStageCompetition	http://www.bbc.co.uk/ontologies/sport/Person	http://www.bbc.co.uk/ontologies/sport/RecurringCompetition	http://www.bbc.co.uk/ontologies/sport/Round	http://www.bbc.co.uk/ontologies/sport/RoundType	http://www.bbc.co.uk/ontologies/sport/Session	http://www.bbc.co.uk/ontologies/sport/SportingOrganisation	http://www.bbc.co.uk/ontologies/sport/SportsDiscipline	http://www.bbc.co.uk/ontologies/sport/UnitCompetition	http://www.bbc.co.uk/ontologies/sport/Venue	http://xmlns.com/foaf/0.1/Agent	http://xmlns.com/foaf/0.1/Group	http://xmlns.com/foaf/0.1/Organization	http://xmlns.com/foaf/0.1/Person	
http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingGroup	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.818	0.600	1.000	0.808	0.852	0.429	0.236	0.354	0.562	0.500	0.474	0.529	0.320	0.562	0.375	0.375	0.429	0.429	0.533	0.450	0.520	0.289	0.229	0.420	0.312	0.600	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingOrganisation	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.818	0.600	0.808	1.000	0.835	0.429	0.291	0.354	0.562	0.500	0.474	0.529	0.400	0.562	0.346	0.290	0.429	0.429	0.533	0.450	0.440	0.244	0.429	1.000	0.325	0.600	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingRole	0.000	0.000	0.000	0.000	0.000	0.000	0.573	0.818	0.600	0.852	0.835	1.000	0.429	0.236	0.385	0.562	0.500	0.474	0.529	0.320	0.562	0.391	0.391	0.429	0.429	0.533	0.450	0.400	0.222	0.229	0.410	0.312	0.600	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/DivisionalCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.429	0.429	0.429	1.000	0.200	0.231	0.688	0.550	0.579	0.682	0.320	0.812	0.667	0.629	0.571	0.524	0.367	0.550	0.440	0.244	0.571	0.300	0.188	0.840	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/EventGender	0.000	0.000	0.000	0.000	0.000	0.000	0.182	0.182	0.236	0.236	0.291	0.236	0.200	1.000	0.273	0.182	0.300	0.182	0.182	0.200	0.200	0.200	0.200	0.291	0.182	0.333	0.182	0.520	0.289	0.229	0.291	0.164	0.236	0.520	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/GoverningBody	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.182	0.154	0.354	0.354	0.385	0.231	0.273	1.000	0.154	0.350	0.154	0.154	0.240	0.200	0.154	0.338	0.169	0.154	0.600	0.338	0.320	0.178	0.229	0.354	0.169	0.154	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/GroupCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.562	0.562	0.562	0.688	0.182	0.154	1.000	0.500	0.775	0.712	0.320	0.688	0.688	0.712	0.750	0.688	0.333	0.712	0.520	0.289	0.429	0.300	0.162	0.733	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/Home	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.500	0.500	0.500	0.500	0.500	0.550	0.300	0.350	0.500	1.000	0.500	0.500	0.300	0.500	0.550	0.550	0.500	0.500	0.400	0.500	0.300	0.300	0.400	0.450	0.550	0.500	0.450	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/KnockoutCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.474	0.474	0.474	0.579	0.182	0.154	0.775	0.500	1.000	0.671	0.320	0.688	0.579	0.579	0.663	0.579	0.333	0.579	0.440	0.244	0.429	0.253	0.162	0.840	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/LeagueCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.529	0.529	0.529	0.682	0.182	0.154	0.712	0.500	0.671	1.000	0.320	0.688	0.706	0.671	0.647	0.765	0.333	0.671	0.440	0.244	0.429	0.306	0.162	0.733	0.400	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/Match	0.000	0.000	0.000	0.000	0.000	0.000	0.320	0.320	0.320	0.320	0.400	0.320	0.320	0.200	0.240	0.320	0.300	0.320	0.320	1.000	0.440	0.320	0.320	0.320	0.320	0.120	0.320	0.120	0.120	0.120	0.400	0.240	0.440	0.240	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/MedalCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.562	0.562	0.562	0.812	0.200	0.200	0.688	0.500	0.688	0.688	0.440	1.000	0.700	0.688	0.738	0.688	0.367	0.688	0.440	0.244	0.429	0.338	0.162	0.773	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/MultiDisciplineCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.375	0.346	0.391	0.667	0.200	0.154	0.688	0.550	0.579	0.706	0.320	0.700	1.000	0.900	0.724	0.695	0.333	0.700	0.440	0.244	0.429	0.240	0.725	0.813	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/MultiDisciplineRecurringCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.375	0.290	0.391	0.629	0.200	0.338	0.712	0.550	0.579	0.671	0.320	0.688	0.900	1.000	0.676	0.581	0.433	1.000	0.440	0.244	0.429	0.350	0.725	0.733	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/MultiRoundCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.429	0.429	0.429	0.571	0.291	0.169	0.750	0.500	0.663	0.647	0.320	0.738	0.724	0.676	1.000	0.676	0.367	0.630	1.000	0.556	0.429	0.310	0.162	0.813	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/MultiStageCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.429	0.429	0.429	0.524	0.182	0.154	0.688	0.500	0.579	0.765	0.320	0.688	0.695	0.581	0.676	1.000	0.333	0.560	0.440	0.244	0.429	0.310	0.162	0.733	0.320	0.000	0.000	0.000	0.000	
